"ID","Tags"
"1313","Infrastrcuture"
"1314","Finance"
"1314","Infrastrcuture"
"1314","Institutions and policies"
"1314","Research and development"
"1314","Technology"
"1315","Finance"
"1315","Institutions and policies"
"1316","Finance"
"1316","Human capacity"
"1317","Finance"
"1317","Human capacity"
"1318","Community level"
"1318","Farm level"
"1318","Infrastrcuture"
"1318","Institutions and policies"
"1318","Technology"
"1319","Capacity building"
"1319","Community level"
"1319","Finance"
"1319","Institutions and policies"
"1320","Agroforestry"
"1320","Climate smart agriculture"
"1320","Community level"
"1320","Conservation agriculture"
"1320","Farm level"
"1320","Partnership required"
"1321","Capacity building"
"1321","Community level"
"1321","Farm level"
"1321","Infrastrcuture"
"1321","Research and development"
"1321","Technology"
"1322","Climate smart agriculture"
"1322","Community level"
"1322","Conservation agriculture"
"1322","Farm level"
"1322","Institutions and policies"
"1322","Partnership required"
"1323","Community level"
"1323","Farm level"
"1323","Institutions and policies"
"1323","Partnership required"
"1324","Climate smart agriculture"
"1324","Community level"
"1324","Conservation agriculture"
"1324","Farm level"
"1324","Infrastrcuture"
"1324","Technology"
"1325","Community level"
"1325","Farm level"
"1325","Human capacity"
"1326","Community level"
"1326","Network dependent"
"1326","Partnership required"
"1326","Policy level"
"1327","Community level"
"1327","Farm level"
"1327","Infrastrcuture"
"1327","Institutions and policies"
"1327","Technology"
"1328","Capacity building"
"1328","Community level"
"1328","Finance"
"1328","Institutions and policies"
"1329","Agroforestry"
"1329","Climate smart agriculture"
"1329","Community level"
"1329","Conservation agriculture"
"1329","Farm level"
"1329","Partnership required"
"1330","Capacity building"
"1330","Community level"
"1330","Farm level"
"1330","Infrastrcuture"
"1330","Research and development"
"1330","Technology"
"1331","Community level"
"1331","Conservation agriculture"
"1331","Farm level"
"1331","Institutions and policies"
"1331","Partnership required"
"1332","Community level"
"1332","Farm level"
"1332","Institutions and policies"
"1332","Partnership required"
"1333","Community level"
"1333","Farm level"
"1333","Human capacity"
"1334","Community level"
"1334","Ecosystem-based adaptation"
"1335","Community level"
"1335","Network dependent"
"1335","Partnership required"
"1336","Community level"
"1336","Network dependent"
"1336","Partnership required"
"1337","Community level"
"1337","Network dependent"
"1337","Partnership required"
"1338","Community level"
"1338","Network dependent"
"1338","Partnership required"
"1339","Community level"
"1339","Network dependent"
"1339","Partnership required"
"1340","Community level"
"1340","Network dependent"
"1340","Partnership required"
"1341","Capacity building"
"1341","Climate smart agriculture"
"1341","Community level"
"1341","Conservation agriculture"
"1341","Farm level"
"1341","Partnership required"
"1342","Climate smart agriculture"
"1342","Farm level"
"1342","Pest and diseases"
"1342","Research and development"
"1343","Climate smart agriculture"
"1343","Conservation agriculture"
"1343","Farm level"
"1343","Institutions and policies"
"1343","Research and development"
"1343","Technology"
"1344","Agroforestry"
"1344","Community level"
"1344","Conservation agriculture"
"1344","Farm level"
"1344","Partnership required"
"1345","Capacity building"
"1345","Conservation agriculture"
"1346","Climate smart agriculture"
"1346","Farm level"
"1346","Pest and diseases"
"1346","Research and development"
"1347","Agroforestry"
"1347","Community level"
"1347","Conservation agriculture"
"1347","Farm level"
"1347","Partnership required"
"1348","Institutions and policies"
"1348","Network dependent"
"1348","Partnership required"
"1348","Research and development"
"1348","Technology"
"1349","Institutions and policies"
"1349","Partnership required"
"1349","Policy level"
"1350","Infrastrcuture"
"1350","Research and development"
"1350","Technology"
"1350","Weather and environment"
"1351","Infrastrcuture"
"1351","Research and development"
"1351","Technology"
"1351","Weather and environment"
"1352","Finance"
"1352","Governance"
"1352","Infrastrcuture"
"1352","Technology"
"1353","Governance"
"1353","Infrastrcuture"
"1354","Community level"
"1354","Institutions and policies"
"1354","Technology"
"1355","Community level"
"1355","Institutions and policies"
"1355","Technology"
"1356","Community level"
"1356","Farm level"
"1356","Network dependent"
"1356","Partnership required"
"1356","Policy level"
"1357","Community level"
"1357","Finance"
"1357","Institutions and policies"
"1358","Community level"
"1358","Farm level"
"1358","Network dependent"
"1358","Partnership required"
"1358","Policy level"
"1359","Community level"
"1359","Finance"
"1359","Institutions and policies"
"1360","Community level"
"1360","Institutions and policies"
"1360","Technology"
"1361","Community level"
"1361","Finance"
"1361","Institutions and policies"
"1362","Community level"
"1362","Farm level"
"1362","Network dependent"
"1362","Partnership required"
"1362","Policy level"
"1363","Community level"
"1363","Network dependent"
"1363","Partnership required"
"1363","Technology"
"1364","Institutions and policies"
"1364","Policy level"
"1365","Socio-economic"
"1366","Socio-economic"
"1367","Socio-economic"
"1369","Socio-economic"
"1370","Pest and diseases"
"1370","Temperature related"
"1371","Pest and diseases"
"1371","Temperature related"
"1372","Biophysical"
"1372","Temperature related"
"1373","Biophysical"
"1373","Temperature related"
"1374","Biophysical"
"1374","Temperature related"
"1375","Biophysical"
"1375","Rainfall related"
"1376","Biophysical"
"1376","Temperature related"
"1377","Biophysical"
"1377","Temperature related"
"1378","Biophysical"
"1378","Temperature related"
"1379","Biophysical"
"1379","Rainfall related"
"1380","Biophysical"
"1380","Rainfall related"
"1381","Biophysical"
"1381","Rainfall related"
"1382","Pest and diseases"
"1382","Rainfall related"
"1383","Pest and diseases"
"1383","Rainfall related"
"1384","Biophysical"
"1384","Temperature related"
"1385","Biophysical"
"1385","Rainfall related"
"1386","Biophysical"
"1386","Rainfall related"
"1387","Biophysical"
"1387","Pest and diseases"
"1388","Biophysical"
"1388","Pest and diseases"
"1389","Biophysical"
"1389","Pest and diseases"
"1390","Biophysical"
"1390","Socio-economic"
"1391","Biophysical"
"1391","Socio-economic"
"1392","Biophysical"
"1392","Socio-economic"
"1393","Biophysical"
"1393","Socio-economic"
"1394","Biophysical"
"1395","Biophysical"
"1396","Biophysical"
"1396","Socio-economic"
"1397","Socio-economic"
"1398","Biophysical"
"1399","Biophysical"
"1399","Finance"
"1399","Socio-economic"
"1400","Biophysical"
"1400","Human capacity"
"1401","Human capacity"
"1401","Pest and diseases"
"1402","Biophysical"
"1402","Human capacity"
"1403","Socio-economic"
"1404","Biophysical"
"1404","Governance"
"1404","Institutions and policies"
"1405","Biophysical"
"1405","Finance"
"1405","Institutions and policies"
"1406","Biophysical"
"1407","Biophysical"
"1408","Biophysical"
"1409","Biophysical"
"1409","Weather and environment"
"1410","Biophysical"
"1410","Pest and diseases"
"1411","Biophysical"
"1411","Research and development"
"1412","Biophysical"
"1412","Pest and diseases"
"1413","Biophysical"
"1413","Human capacity"
"1414","Biophysical"
"1414","Technology"
"1415","Biophysical"
"1415","Technology"
"1416","Biophysical"
"1416","Institutions and policies"
"1417","Climate smart agriculture"
"1417","Conservation agriculture"
"1417","Farm level"
"1417","Human capacity"
"1418","Climate smart agriculture"
"1418","Farm level"
"1418","Human capacity"
"1419","Partnership required"
"1419","Research and development"
"1419","Technology"
"1420","Governance"
"1420","Human capacity"
"1420","Institutions and policies"
"1420","Policy level"
"1421","Capacity building"
"1421","Farm level"
"1421","Human capacity"
"1422","Capacity building"
"1422","Governance"
"1422","Institutions and policies"
"1422","Technology"
"1423","Institutions and policies"
"1423","Policy level"
"1423","Research and development"
"1424","Finance"
"1424","Institutions and policies"
"1425","Ecosystem-based adaptation"
"1425","Farm level"
"1426","Climate smart agriculture"
"1426","Farm level"
"1427","Climate smart agriculture"
"1427","Farm level"
"1428","Climate smart agriculture"
"1428","Farm level"
"1428","Infrastrcuture"
"1429","Climate smart agriculture"
"1429","Conservation agriculture"
"1429","Ecosystem-based adaptation"
"1429","Farm level"
"1430","Climate smart agriculture"
"1430","Conservation agriculture"
"1430","Farm level"
"1430","Technology"
"1431","Climate smart agriculture"
"1431","Conservation agriculture"
"1431","Ecosystem-based adaptation"
"1431","Farm level"
"1432","Climate smart agriculture"
"1432","Conservation agriculture"
"1432","Farm level"
"1433","Conservation agriculture"
"1433","Ecosystem-based adaptation"
"1433","Farm level"
"1434","Climate smart agriculture"
"1434","Farm level"
"1435","Climate smart agriculture"
"1435","Conservation agriculture"
"1435","Farm level"
"1436","Climate smart agriculture"
"1436","Farm level"
"1437","Climate smart agriculture"
"1437","Farm level"
"1438","Governance"
"1438","Institutions and policies"
"1438","Policy level"
"1439","Governance"
"1439","Institutions and policies"
"1440","Finance"
"1440","Institutions and policies"
"1441","Conservation agriculture"
"1441","Farm level"
"1442","Governance"
"1442","Institutions and policies"
"1442","Policy level"
"1443","Governance"
"1443","Institutions and policies"
"1443","Policy level"
"1444","Conservation agriculture"
"1444","Farm level"
"1445","Governance"
"1445","Institutions and policies"
"1445","Network dependent"
"1448","Biophysical"
"1448","Pest and diseases"
"1448","Temperature related"
"1449","Biophysical"
"1449","Temperature related"
"1450","Biophysical"
"1450","Temperature related"
"1451","Biophysical"
"1451","Rainfall related"
"1452","Biophysical"
"1452","Rainfall related"
"1453","Biophysical"
"1453","Rainfall related"
"1454","Biophysical"
"1454","Rainfall related"
"1455","Biophysical"
"1455","Rainfall related"
"1456","Biophysical"
"1456","Rainfall related"
"1457","Biophysical"
"1457","Temperature related"
"1458","Biophysical"
"1458","Rainfall related"
"1459","Biophysical"
"1459","Temperature related"
"1460","Biophysical"
"1460","Pest and diseases"
"1460","Temperature related"
"1461","Biophysical"
"1461","Rainfall related"
"1462","Biophysical"
"1462","Rainfall related"
"1463","Biophysical"
"1463","Temperature related"
"1464","Biophysical"
"1464","Maritime related"
"1465","Biophysical"
"1465","Maritime related"
"1466","Biophysical"
"1466","Maritime related"
"1467","Biophysical"
"1467","Pest and diseases"
"1468","Biophysical"
"1469","Biophysical"
"1470","Biophysical"
"1471","Biophysical"
"1472","Biophysical"
"1472","Socio-economic"
"1473","Biophysical"
"1473","Socio-economic"
"1474","Biophysical"
"1474","Socio-economic"
"1475","Finance"
"1475","Socio-economic"
"1476","Biophysical"
"1476","Finance"
"1476","Socio-economic"
"1477","Biophysical"
"1477","Finance"
"1477","Socio-economic"
"1478","Biophysical"
"1479","Biophysical"
"1480","Biophysical"
"1481","Biophysical"
"1482","Biophysical"
"1483","Finance"
"1483","Socio-economic"
"1484","Biophysical"
"1485","Finance"
"1485","Socio-economic"
"1486","Biophysical"
"1487","Biophysical"
"1488","Biophysical"
"1489","Biophysical"
"1490","Biophysical"
"1490","Gender"
"1490","Human capacity"
"1491","Biophysical"
"1491","Human capacity"
"1492","Biophysical"
"1492","Institutions and policies"
"1493","Infrastrcuture"
"1493","Location specific"
"1493","Socio-economic"
"1494","Biophysical"
"1494","Finance"
"1494","Institutions and policies"
"1495","Biophysical"
"1496","Biophysical"
"1497","Infrastrcuture"
"1497","Location specific"
"1497","Socio-economic"
"1498","Human capacity"
"1498","Socio-economic"
"1499","Human capacity"
"1499","Socio-economic"
"1500","Biophysical"
"1500","Institutions and policies"
"1500","Research and development"
"1501","Biophysical"
"1501","Infrastrcuture"
"1502","Climate smart agriculture"
"1502","Farm level"
"1502","Weather and environment"
"1503","Climate smart agriculture"
"1503","Conservation agriculture"
"1503","Farm level"
"1504","Climate smart agriculture"
"1504","Farm level"
"1505","Climate smart agriculture"
"1505","Farm level"
"1506","Institutions and policies"
"1506","Network dependent"
"1507","Finance"
"1507","Institutions and policies"
"1508","Infrastrcuture"
"1508","Institutions and policies"
"1508","Policy level"
"1509","Institutions and policies"
"1510","Institutions and policies"
"1510","Research and development"
"1511","Climate smart agriculture"
"1511","Community level"
"1511","Farm level"
"1511","Infrastrcuture"
"1512","Institutions and policies"
"1512","Policy level"
"1513","Climate smart agriculture"
"1513","Farm level"
"1514","Community level"
"1514","Farm level"
"1514","Institutions and policies"
"1514","Network dependent"
"1515","Climate smart agriculture"
"1515","Farm level"
"1516","Climate smart agriculture"
"1516","Farm level"
"1517","Climate smart agriculture"
"1517","Farm level"
"1518","Climate smart agriculture"
"1518","Farm level"
"1519","Climate smart agriculture"
"1519","Farm level"
"1520","Climate smart agriculture"
"1520","Farm level"
"1521","Climate smart agriculture"
"1521","Farm level"
"1522","Climate smart agriculture"
"1522","Farm level"
"1523","Climate smart agriculture"
"1523","Farm level"
"1524","Climate smart agriculture"
"1524","Conservation agriculture"
"1524","Farm level"
"1525","Institutions and policies"
"1525","Network dependent"
"1525","Research and development"
"1526","Infrastrcuture"
"1526","Institutions and policies"
"1527","Climate smart agriculture"
"1527","Farm level"
"1528","Community level"
"1528","Farm level"
"1528","Infrastrcuture"
"1531","Finance"
"1531","Institutions and policies"
"1531","Socio-economic"
"1532","Rainfall related"
"1533","Rainfall related"
"1534","Temperature and rainfall related"
"1535","Biophysical"
"1536","Biophysical"
"1537","Biophysical"
"1538","Biophysical"
"1539","Biophysical"
"1540","Biophysical"
"1541","Temperature and rainfall related"
"1542","Biophysical"
"1542","Rainfall related"
"1543","Biophysical"
"1543","Temperature related"
"1544","Temperature and rainfall related"
"1545","Biophysical"
"1546","Biophysical"
"1547","Biophysical"
"1548","Biophysical"
"1549","Biophysical"
"1550","Biophysical"
"1551","Biophysical"
"1552","Biophysical"
"1553","Biophysical"
"1554","Biophysical"
"1555","Biophysical"
"1556","Rainfall related"
"1557","Socio-economic"
"1557","Temperature related"
"1558","Socio-economic"
"1558","Temperature related"
"1559","Socio-economic"
"1559","Temperature related"
"1560","Rainfall related"
"1560","Socio-economic"
"1561","Rainfall related"
"1561","Socio-economic"
"1562","Rainfall related"
"1562","Socio-economic"
"1563","Socio-economic"
"1563","Temperature related"
"1564","Biophysical"
"1565","Biophysical"
"1566","Biophysical"
"1567","Biophysical"
"1568","Biophysical"
"1569","Biophysical"
"1570","Biophysical"
"1571","Biophysical"
"1572","Biophysical"
"1573","Biophysical"
"1574","Biophysical"
"1574","Socio-economic"
"1575","Biophysical"
"1575","Socio-economic"
"1576","Biophysical"
"1576","Socio-economic"
"1577","Biophysical"
"1577","Socio-economic"
"1578","Socio-economic"
"1579","Biophysical"
"1579","Socio-economic"
"1580","Biophysical"
"1580","Socio-economic"
"1581","Biophysical"
"1581","Socio-economic"
"1582","Biophysical"
"1582","Socio-economic"
"1583","Biophysical"
"1583","Socio-economic"
"1584","Biophysical"
"1584","Socio-economic"
"1585","Biophysical"
"1585","Socio-economic"
"1586","Biophysical"
"1586","Socio-economic"
"1587","Biophysical"
"1587","Socio-economic"
"1588","Biophysical"
"1588","Socio-economic"
"1590","Biophysical"
"1590","Socio-economic"
"1591","Biophysical"
"1591","Socio-economic"
"1592","Finance"
"1593","Human capacity"
"1594","Institutions and policies"
"1595","Socio-economic"
"1596","Technology"
"1597","Human capacity"
"1598","Human capacity"
"1599","Environment"
"1599","Human capacity"
"1600","Pest and diseases"
"1601","Pest and diseases"
"1602","Conservation agriculture"
"1602","Finance"
"1602","Human capacity"
"1603","Biophysical"
"1603","Socio-economic"
"1604","Biophysical"
"1604","Socio-economic"
"1605","Biophysical"
"1605","Socio-economic"
"1606","Human capacity"
"1607","Finance"
"1608","Finance"
"1608","Institutions and policies"
"1609","Finance"
"1609","Institutions and policies"
"1610","Finance"
"1610","Institutions and policies"
"1611","Finance"
"1612","Finance"
"1613","Biophysical"
"1614","Institutions and policies"
"1615","Institutions and policies"
"1616","Institutions and policies"
"1617","Institutions and policies"
"1618","Institutions and policies"
"1619","Institutions and policies"
"1621","Institutions and policies"
"1622","Institutions and policies"
"1623","Institutions and policies"
"1624","Institutions and policies"
"1625","Biophysical"
"1625","Human capacity"
"1626","Biophysical"
"1626","Human capacity"
"1627","Biophysical"
"1627","Human capacity"
"1628","Environment"
"1628","Human capacity"
"1629","Human capacity"
"1629","Institutions and policies"
"1630","Finance"
"1630","Human capacity"
"1630","Institutions and policies"
"1631","Biophysical"
"1631","Human capacity"
"1632","Conservation agriculture"
"1633","Biophysical"
"1633","Human capacity"
"1634","Biophysical"
"1634","Human capacity"
"1635","Climate smart agriculture"
"1636","Gender"
"1636","Human capacity"
"1636","Institutions and policies"
"1636","Partnership required"
"1637","Climate smart agriculture"
"1638","Climate smart agriculture"
"1639","Climate smart agriculture"
"1640","Climate smart agriculture"
"1641","Farm level"
"1641","Human capacity"
"1641","Institutions and policies"
"1642","Biophysical"
"1642","Conservation agriculture"
"1642","Farm level"
"1643","Human capacity"
"1644","Climate information"
"1645","Human capacity"
"1645","Institutions and policies"
"1646","Human capacity"
"1646","Institutions and policies"
"1647","Community level"
"1647","Human capacity"
"1647","Institutions and policies"
"1647","Partnership required"
"1648","Climate information"
"1649","Finance"
"1650","Finance"
"1651","Finance"
"1652","Finance"
"1653","Finance"
"1654","Finance"
"1655","Finance"
"1656","Finance"
"1657","Conservation agriculture"
"1658","Biophysical"
"1659","Conservation agriculture"
"1660","Conservation agriculture"
"1661","Conservation agriculture"
"1662","Conservation agriculture"
"1663","Conservation agriculture"
"1664","Climate smart agriculture"
"1665","Human capacity"
"1666","Climate information"
"1667","Human capacity"
"1668","Human capacity"
"1669","Human capacity"
"1670","Human capacity"
"1671","Community level"
"1671","Farm level"
"1671","Human capacity"
"1672","Community level"
"1672","Farm level"
"1672","Human capacity"
"1673","Institutions and policies"
"1674","Socio-economic"
"1675","Socio-economic"
"1676","Socio-economic"
"1677","Socio-economic"
"1678","Rainfall related"
"1679","Rainfall related"
"1680","Rainfall related"
"1681","Rainfall related"
"1682","Temperature related"
"1683","Maritime related"
"1684","Weather and environment"
"1685","Rainfall related"
"1686","Rainfall related"
"1687","Rainfall related"
"1688","Rainfall related"
"1689","Temperature related"
"1690","Temperature related"
"1691","Maritime related"
"1692","Maritime related"
"1693","Maritime related"
"1694","Rainfall related"
"1694","Season Related"
"1696","Rainfall related"
"1696","Socio-economic"
"1697","Rainfall related"
"1697","Socio-economic"
"1698","Rainfall related"
"1698","Socio-economic"
"1699","Socio-economic"
"1699","Temperature related"
"1700","Rainfall related"
"1700","Socio-economic"
"1701","Governance"
"1701","Weather and environment"
"1702","Socio-economic"
"1702","Weather and environment"
"1703","Maritime related"
"1704","Maritime related"
"1705","Ecosystem"
"1706","Biophysical"
"1707","Infrastrcuture"
"1708","Socio-economic"
"1709","Finance"
"1710","Pest and diseases"
"1711","Rainfall related"
"1712","Biophysical"
"1712","Socio-economic"
"1713","Biophysical"
"1713","Socio-economic"
"1714","Infrastrcuture"
"1714","Socio-economic"
"1715","Biophysical"
"1715","Socio-economic"
"1716","Finance"
"1717","Finance"
"1717","Socio-economic"
"1718","Finance"
"1718","Infrastrcuture"
"1719","Finance"
"1719","Season Related"
"1719","Socio-economic"
"1720","Finance"
"1720","Season Related"
"1720","Socio-economic"
"1721","Pest and diseases"
"1721","Socio-economic"
"1722","Finance"
"1723","Weather and environment"
"1724","Technology"
"1725","Pest and diseases"
"1726","Capacity building"
"1727","Finance"
"1728","Weather and environment"
"1729","Technology"
"1730","Biophysical"
"1731","Capacity building"
"1732","Institutions and policies"
"1733","Institutions and policies"
"1734","Governance"
"1735","Institutions and policies"
"1736","Institutions and policies"
"1737","Governance"
"1738","Governance"
"1739","Governance"
"1740","Governance"
"1741","Governance"
"1742","Governance"
"1743","Governance"
"1744","Pest and diseases"
"1745","Biophysical"
"1746","Biophysical"
"1747","Biophysical"
"1748","Pest and diseases"
"1748","Socio-economic"
"1749","Biophysical"
"1749","Socio-economic"
"1750","Biophysical"
"1750","Socio-economic"
"1751","Biophysical"
"1752","Infrastrcuture"
"1753","Weather and environment"
"1754","Finance"
"1755","Pest and diseases"
"1756","Finance"
"1757","Infrastrcuture"
"1757","Socio-economic"
"1758","Socio-economic"
"1758","Weather and environment"
"1759","Pest and diseases"
"1759","Socio-economic"
"1760","Infrastrcuture"
"1760","Technology"
"1761","Community level"
"1761","Farm level"
"1761","Socio-economic"
"1762","Capacity building"
"1762","Partnership required"
"1763","Capacity building"
"1763","Partnership required"
"1764","Research and development"
"1764","Technology"
"1765","Pest and diseases"
"1765","Research and development"
"1765","Technology"
"1766","Community level"
"1766","Infrastrcuture"
"1766","Partnership required"
"1767","Conservation agriculture"
"1767","Farm level"
"1767","Partnership required"
"1768","Capacity building"
"1768","Farm level"
"1768","Network dependent"
"1769","Conservation agriculture"
"1769","Farm level"
"1769","Partnership required"
"1770","Farm level"
"1770","Pest and diseases"
"1770","Technology"
"1771","Climate smart agriculture"
"1771","Farm level"
"1771","Policy level"
"1772","Institutions and policies"
"1772","Policy level"
"1773","Community level"
"1773","Institutions and policies"
"1774","Institutions and policies"
"1774","Policy level"
"1775","Community level"
"1775","Gender"
"1776","Community level"
"1776","Institutions and policies"
"1777","Institutions and policies"
"1777","Policy level"
"1778","Community level"
"1778","Finance"
"1778","Governance"
"1779","Community level"
"1779","Finance"
"1779","Governance"
"1780","Community level"
"1780","Governance"
"1780","Research and development"
"1781","Capacity building"
"1781","Institutions and policies"
"1782","Community level"
"1782","Finance"
"1782","Governance"
"1782","Infrastrcuture"
"1783","Capacity building"
"1783","Community level"
"1783","Governance"
"1784","Farm level"
"1784","Pest and diseases"
"1784","Technology"
"1785","Biophysical"
"1785","Climate smart agriculture"
"1785","Farm level"
"1786","Biophysical"
"1786","Climate smart agriculture"
"1786","Farm level"
"1787","Biophysical"
"1787","Partnership required"
"1787","Technology"
"1788","Biophysical"
"1788","Farm level"
"1788","Human capacity"
"1789","Biophysical"
"1789","Climate smart agriculture"
"1789","Farm level"
"1790","Farm level"
"1790","Pest and diseases"
"1790","Technology"
"1791","Biophysical"
"1791","Partnership required"
"1791","Technology"
"1792","Community level"
"1792","Infrastrcuture"
"1793","Community level"
"1793","Infrastrcuture"
"1794","Farm level"
"1794","Finance"
"1795","Farm level"
"1795","Research and development"
"1795","Technology"
"1796","Capacity building"
"1796","Farm level"
"1796","Policy level"
"1797","Community level"
"1797","Socio-economic"
"1798","Community level"
"1798","Infrastrcuture"
"1799","Farm level"
"1799","Finance"
"1799","Partnership required"
"1800","Capacity building"
"1800","Farm level"
"1800","Network required"
"1800","Policy level"
"1801","Community level"
"1801","Socio-economic"
"1802","Capacity building"
"1802","Community level"
"1802","Infrastrcuture"
"1803","Farm level"
"1803","Policy level"
"1803","Research and development"
"1804","Socio-economic"
"1805","Socio-economic"
"1806","Socio-economic"
"1807","Socio-economic"
"1808","Rainfall related"
"1809","Rainfall related"
"1810","Rainfall related"
"1811","Drought"
"1811","Temperature related"
"1812","Temperature related"
"1813","Rainfall related"
"1814","Rainfall related"
"1815","Rainfall related"
"1816","Rainfall related"
"1817","Rainfall related"
"1818","Rainfall related"
"1819","Rainfall related"
"1820","Rainfall related"
"1821","Rainfall related"
"1822","Rainfall related"
"1823","Temperature related"
"1824","Temperature related"
"1825","Temperature related"
"1826","Wind related"
"1827","Wind related"
"1828","Rainfall related"
"1829","Rainfall related"
"1830","Rainfall related"
"1832","Temperature related"
"1833","Drought"
"1833","Temperature related"
"1834","Drought"
"1834","Migration related"
"1835","Drought"
"1835","Income related"
"1836","Rainfall related"
"1836","Socio-economic"
"1837","Rainfall related"
"1837","Socio-economic"
"1838","Rainfall related"
"1838","Socio-economic"
"1839","Temperature related"
"1840","Land degradation"
"1841","Biophysical"
"1842","Biophysical"
"1843","Rainfall related"
"1844","Temperature and pest related"
"1845","Rainfall related"
"1846","Temperature related"
"1847","Biophysical"
"1848","Biophysical"
"1848","Socio-economic"
"1849","Socio-economic"
"1850","Socio-economic"
"1851","Socio-economic"
"1852","Socio-economic"
"1853","Socio-economic"
"1854","Pest and diseases"
"1854","Socio-economic"
"1855","Pest and diseases"
"1855","Socio-economic"
"1856","Infrastrcuture"
"1856","Socio-economic"
"1857","Biophysical"
"1857","Socio-economic"
"1858","Rainfall related"
"1858","Socio-economic"
"1859","Rainfall related"
"1859","Socio-economic"
"1860","Socio-economic"
"1861","Season Related"
"1861","Socio-economic"
"1862","Socio-economic"
"1863","Season Related"
"1863","Socio-economic"
"1864","Pest and diseases"
"1864","Socio-economic"
"1865","Pest and diseases"
"1865","Socio-economic"
"1866","Disease"
"1866","Temperature related"
"1867","Finance"
"1867","Institutions and policies"
"1867","Institutions and land policies"
"1868","Institutions and policies"
"1868","Institutions and land policies"
"1868","Socio-economic"
"1869","Institutions and policies"
"1869","Institutions and land policies"
"1870","Institutions and policies"
"1870","Institutions and land policies"
"1871","Human capacity"
"1871","Institutions and policies"
"1871","Institutions and land policies"
"1872","Institutions and policies"
"1872","Institutions and land policies"
"1873","Agricultural knowledge"
"1873","Human capital"
"1873","Infrastrcuture"
"1874","Agricultural knowledge"
"1874","Human capital"
"1874","Infrastrcuture"
"1875","Agricultural knowledge"
"1875","Human capital"
"1875","Infrastrcuture"
"1876","Agricultural knowledge"
"1876","Human capital"
"1876","Infrastrcuture"
"1877","Agricultural knowledge"
"1877","Human capital"
"1877","Infrastrcuture"
"1878","Agricultural knowledge"
"1878","Human capital"
"1878","Infrastrcuture"
"1879","Agricultural knowledge"
"1879","Human capital"
"1879","Infrastrcuture"
"1880","Agricultural knowledge"
"1880","Human capital"
"1880","Pest and diseases"
"1881","Agricultural knowledge"
"1881","Human capital"
"1881","Pest and diseases"
"1882","Agricultural knowledge"
"1882","Human capital"
"1882","Infrastrcuture"
"1883","Economic"
"1883","Finance and markets"
"1884","Economic"
"1884","Finance and markets"
"1885","Economic"
"1885","Finance and markets"
"1886","Economic"
"1886","Finance and markets"
"1887","Economic"
"1887","Finance and markets"
"1888","Economic"
"1888","Finance and markets"
"1889","Biophysical"
"1889","Institutions and policies"
"1890","Biophysical"
"1890","Institutions and policies"
"1891","Biophysical"
"1891","Institutions and policies"
"1891","Pest and diseases"
"1892","Biophysical"
"1892","Institutions and policies"
"1892","Pest and diseases"
"1893","Biophysical"
"1893","Institutions and policies"
"1894","Climate smart agriculture"
"1894","Conservation agriculture"
"1894","Farm level"
"1894","Institutions and policies"
"1894","Research and development"
"1894","Technology"
"1895","Infrastrcuture"
"1895","Socio-economic"
"1896","Socio-economic"
"1897","Biophysical"
"1898","Biophysical"
"1899","Conservation agriculture"
"1900","Climate smart agriculture"
"1900","Conservation agriculture"
"1900","Farm level"
"1900","Institutions and policies"
"1900","Research and development"
"1900","Technology"
"1901","Climate smart agriculture"
"1901","Conservation agriculture"
"1901","Farm level"
"1901","Institutions and policies"
"1901","Research and development"
"1901","Technology"
"1902","Adaptive capacity"
"1902","Climate knowldege"
"1902","Technology"
"1903","Adaptive capacity"
"1903","Climate knowldege"
"1903","Technology"
"1904","Adaptive capacity"
"1904","Climate knowldege"
"1904","Technology"
"1905","Adaptive capacity"
"1905","Climate knowldege"
"1905","Technology"
"1906","Adaptive capacity"
"1906","Climate knowldege"
"1906","Technology"
"1907","Adaptive capacity"
"1907","Climate knowldege"
"1907","Technology"
"1908","Adaptive capacity"
"1908","Climate knowldege"
"1908","Technology"
"1909","Adaptive capacity"
"1909","Climate knowldege"
"1909","Technology"
"1910","Adaptive capacity"
"1910","Climate knowldege"
"1910","Technology"
"1911","Institutions and land policies"
"1912","Institutions and land policies"
"1913","Institutions and land policies"
"1914","Infrastrcuture"
"1914","Institutions and land policies"
"1914","Market access"
"1915","Farm level"
"1915","Farmer organisations"
"1915","Technology"
"1916","Infrastrcuture"
"1916","Institutions and land policies"
"1916","Market access"
"1917","Financial capital"
"1917","Market access"
"1917","Technology"
"1918","Financial capital"
"1918","Market access"
"1918","Technology"
"1919","Income related"
"1919","National-level"
"1919","Technology"
"1920","Infrastrcuture"
"1920","Institutions and policies"
"1920","Research and development"
"1921","Infrastrcuture"
"1921","Institutions and policies"
"1921","Research and development"
"1922","Infrastrcuture"
"1922","Institutions and policies"
"1922","Research and development"
"1923","Infrastrcuture"
"1923","Institutions and policies"
"1923","Research and development"
"1924","Infrastrcuture"
"1924","Institutions and policies"
"1924","Pest and diseases"
"1924","Research and development"
"1925","Infrastrcuture"
"1925","Institutions and policies"
"1925","Pest and diseases"
"1925","Research and development"
"1926","Infrastrcuture"
"1926","Institutions and policies"
"1926","Pest and diseases"
"1926","Research and development"
"1927","Infrastrcuture"
"1927","Institutions and policies"
"1927","Research and development"
"1928","Infrastrcuture"
"1928","Institutions and policies"
"1928","Research and development"
